lng,lat,Title,VI,date
120.65411573826351,24.057984091532457,59,,2022-11-04 01:00:00
120.65414777316532,24.05799805495465,60,,2022-11-04 00:00:00
120.65420212836104,24.057984197777408,61,,2022-11-03 23:00:00
120.65411819396694,24.057945260856865,62,,2022-11-03 22:00:00
120.65412461243147,24.05803754081229,63,,2022-11-03 21:00:00
120.65419312297958,24.05790172335313,64,,2022-11-03 20:00:00
120.65423507192418,24.058092374545573,65,,2022-11-03 19:00:00
120.65413893436909,24.057999666030344,66,,2022-11-03 18:00:00
120.65419038090307,24.0579706462636,67,,2022-11-03 17:00:00
120.65422217040832,24.05797913519155,68,,2022-11-03 16:00:00
120.6542303277704,24.0580412735475,69,,2022-11-03 15:00:00
120.65415837008524,24.05804612711817,70,169.0,2022-11-03 14:00:00
121.52638888888887,25.0622222222222,0,,2022-11-06 12:00:00
121.66099311763674,25.16968678662259,1,,2022-11-06 11:00:00
121.79297724475448,25.272645456262666,2,,2022-11-06 10:00:00
121.91902063119524,25.37817448092313,3,,2022-11-06 09:00:00
122.03929395881973,25.483479013270887,4,,2022-11-06 08:00:00
122.1546899743991,25.58085156406953,5,,2022-11-06 07:00:00
122.29265821179288,25.673780163556568,6,,2022-11-06 06:00:00
122.42390979678454,25.762561565091897,7,,2022-11-06 05:00:00
122.52441105284326,25.8640565259962,8,,2022-11-06 04:00:00
122.60714081466752,25.960675621292257,9,,2022-11-06 03:00:00
122.71460767489644,26.044582620584144,10,,2022-11-06 02:00:00
122.82287074837907,26.13457510364157,11,,2022-11-06 01:00:00
122.91816221875328,26.231844028153805,12,,2022-11-06 00:00:00
123.02264649819578,26.338146661078405,13,,2022-11-05 23:00:00
123.12528554653348,26.451228144662768,14,,2022-11-05 22:00:00
123.23306433677004,26.56258761041676,15,,2022-11-05 21:00:00
123.34422442444804,26.678131030883897,16,,2022-11-05 20:00:00
123.44240538365264,26.80097640288776,17,,2022-11-05 19:00:00
123.53260906064244,26.929621176154715,18,,2022-11-05 18:00:00
123.62056867983972,27.068104671876625,19,,2022-11-05 17:00:00
123.6964722031241,27.20991129164473,20,,2022-11-05 16:00:00
123.78292744982043,27.34472607412901,21,,2022-11-05 15:00:00
123.8618289301176,27.482592927499542,22,,2022-11-05 14:00:00
123.93218917096569,27.609781070090783,23,,2022-11-05 13:00:00
124.01806349472892,27.71710989129529,24,,2022-11-05 12:00:00
124.10417134903048,27.820528025913173,25,,2022-11-05 11:00:00
124.18241250439308,27.923795405498403,26,,2022-11-05 10:00:00
124.25860962775177,28.035986404101653,27,,2022-11-05 09:00:00
124.33660894540547,28.142859497442807,28,,2022-11-05 08:00:00
124.41324251842325,28.248958469078296,29,,2022-11-05 07:00:00
124.49228143114593,28.36098104875197,30,,2022-11-05 06:00:00
124.5586646978297,28.48651415693957,31,,2022-11-05 05:00:00
124.62354296476512,28.61094765460881,32,,2022-11-05 04:00:00
124.68015303818686,28.73697427399822,33,,2022-11-05 03:00:00
124.74700584600166,28.86698558078336,34,,2022-11-05 02:00:00
124.80813030033676,28.996786789448183,35,,2022-11-05 01:00:00
124.86677468742748,29.128575729548658,36,,2022-11-05 00:00:00
124.92447778211518,29.25983939562819,37,,2022-11-04 23:00:00
124.97633522701626,29.399210355483888,38,,2022-11-04 22:00:00
125.02321057645938,29.541692521965853,39,,2022-11-04 21:00:00
125.06773194931912,29.685306733812773,40,,2022-11-04 20:00:00
125.10908135537872,29.830539281215746,41,,2022-11-04 19:00:00
125.14584542825251,29.97925536667442,42,,2022-11-04 18:00:00
125.17539710228166,30.12651889216025,43,,2022-11-04 17:00:00
125.19658063733198,30.276246900634973,44,,2022-11-04 16:00:00
125.21379249922846,30.431591455571503,45,,2022-11-04 15:00:00
125.22473833839965,30.58877943814236,46,,2022-11-04 14:00:00
125.23517080049687,30.747187687582723,47,,2022-11-04 13:00:00
125.2873130141037,30.845519884670672,48,,2022-11-04 12:00:00
125.3303978553764,30.93985527318856,49,,2022-11-04 11:00:00
125.38376502487156,31.042016892284494,50,,2022-11-04 10:00:00
125.42880226418474,31.141934798577743,51,,2022-11-04 09:00:00
125.4718144159759,31.24601044213604,52,,2022-11-04 08:00:00
125.5121275168486,31.35388371876922,53,,2022-11-04 07:00:00
125.54382250122264,31.46466363088419,54,,2022-11-04 06:00:00
125.56913333394505,31.582513041357146,55,,2022-11-04 05:00:00
125.59209017372412,31.70193388592551,56,,2022-11-04 04:00:00
125.61480465930562,31.8251136103423,57,,2022-11-04 03:00:00
125.6371066510435,31.952965247454863,58,,2022-11-04 02:00:00
125.65666987016712,32.08434330124781,59,,2022-11-04 01:00:00
125.66987813219907,32.21936808063567,60,,2022-11-04 00:00:00
125.67782088227294,32.35743883699664,61,,2022-11-03 23:00:00
125.68627117873294,32.4954643997012,62,,2022-11-03 22:00:00
125.69545381618812,32.630041874882465,63,,2022-11-03 21:00:00
125.69771836086215,32.76859533080737,64,,2022-11-03 20:00:00
125.68757841093068,32.85848717292055,65,,2022-11-03 19:00:00
125.67450390018578,32.90609323789809,66,,2022-11-03 18:00:00
125.6567067581863,32.92647530186579,67,,2022-11-03 17:00:00
125.6227106774164,32.947884434448,68,,2022-11-03 16:00:00
125.51107312743903,32.96608345744673,69,,2022-11-03 15:00:00
125.39634589850095,32.98538675021749,70,291.9,2022-11-03 14:00:00
